measurement_id,timestamp,station_name,station_type,latitude,longitude,pm25,pm10,no2,so2,co,ozone,temperature,humidity,wind_speed,wind_direction,pressure,visibility,aqi
AQ_000432,2024-01-27 11:30:00,Residential Park,urban_residential,28.6692,77.4538,76.0,165.0,293.0,130.0,56.0,191.0,7.0,38.72680457255686,12.9,345,1035.2,20.8,171
AQ_000433,2024-01-27 13:00:00,Green Belt Station,background,28.6877,77.2273,117.0,,,57.0,25.0,,18.0,22.450513901100212,12.6,333,976.9,29.3,214
AQ_000434,2024-01-27 13:15:00,Residential Area North,urban_residential,28.7041,77.1025,99.0,96.0,33.0,266.0,4.3,391.0,9.7,22.761200229216453,11.4,29,1044.7,22.6,195
AQ_000435,2024-01-27 15:30:00,Heavy Industry Area,industrial,28.3852,77.2719,69.0,290.0,668.0,899.0,9.5,506.0,13.8,22.157056940310902,6.6,183,1048.3,11.8,164
AQ_000436,2024-01-27 15:45:00,Downtown Traffic Junction,urban_traffic,28.6139,77.209,2412.0,550.0,74.0,240.0,3.6,755.0,18.1,50.93557277949475,3.1,204,980.5,25.5,500
AQ_000437,2024-01-27 16:00:00,Housing Complex Central,urban_residential,28.5494,77.25,844.0,389.0,119.0,283.0,13.0,426.0,8.1,57.774368094221714,5.0,346,967.8,16.2,500
AQ_000438,2024-01-27 17:00:00,Major Road Intersection,urban_traffic,28.5355,77.391,123.0,71.0,177.0,1577.0,28.0,235.0,21.9,43.7573837632775,2.4,260,978.3,9.7,221
AQ_000439,2024-01-27 17:15:00,Green Belt Station,background,28.6877,77.2273,13.0,48.0,161.0,30.0,45.0,139.0,10.4,56.78346397360939,3.2,57,1031.0,28.3,52
AQ_000440,2024-01-27 18:15:00,Downtown Traffic Junction,urban_traffic,28.6139,77.209,1074.0,191.0,392.0,794.0,64.0,652.0,13.5,52.145457125415625,3.8,254,1017.2,19.9,500
AQ_000441,2024-01-27 18:45:00,City Park Monitor,background,28.6169,77.2295,,219.0,54.0,88.0,23.0,944.0,19.9,50.387706981320385,1.6,267,1042.4,14.8,219
AQ_000442,2024-01-27 21:00:00,Green Belt Station,background,28.6877,77.2273,31.0,63.0,162.0,114.0,8.2,135.0,12.3,24.759341569885255,1.4,195,1047.3,16.8,90
AQ_000443,2024-01-27 22:00:00,Highway Monitoring Point,urban_traffic,28.6304,77.2177,345.0,56.0,92.0,217.0,12.0,296.0,13.1,45.62901769703849,0.1,331,1005.0,7.2,394
AQ_000444,2024-01-27 22:45:00,Highway Monitoring Point,urban_traffic,28.6304,77.2177,2289.0,112.0,2.6,186.0,55.0,462.0,15.0,30.724646774077435,7.5,66,1029.0,22.9,500
AQ_000445,2024-01-28 00:45:00,Housing Complex Central,urban_residential,28.5494,77.25,211.0,39.0,67.0,177.0,15.0,322.0,7.9,31.640600390516074,2.4,140,1044.5,29.4,260
AQ_000446,2024-01-28 05:30:00,Downtown Traffic Junction,urban_traffic,28.6139,77.209,243.0,15.0,67.0,889.0,2.6,337.0,8.2,32.13166351885435,4.5,43,960.8,14.9,292
AQ_000447,2024-01-28 06:00:00,Central Business District,urban_traffic,28.6289,77.2065,127.0,53.0,45.0,33.0,4.1,308.0,16.4,50.28752844038044,4.1,119,950.2,6.2,225
AQ_000448,2024-01-28 07:00:00,University Campus,background,28.5449,77.1926,34.0,253.0,224.0,71.0,123.0,229.0,13.2,43.23051906886335,3.2,41,1020.2,23.3,97
AQ_000449,2024-01-28 08:45:00,City Park Monitor,background,28.6169,77.2295,68.0,789.0,91.0,85.0,0.2,101.0,10.6,20.83568633434573,1.5,166,980.3,29.0,163
AQ_000450,2024-01-28 09:15:00,Green Belt Station,background,28.6877,77.2273,168.0,61.0,22.0,309.0,0.9,169.0,13.6,53.66676992944803,4.1,285,983.7,4.4,217
AQ_000451,2024-01-28 18:00:00,Heavy Industry Area,industrial,28.3852,77.2719,161.0,524.0,205.0,88.0,36.0,309.0,13.7,37.190644678794214,6.6,156,957.6,10.9,210
AQ_000452,2024-01-28 18:00:00,Heavy Industry Area,industrial,28.3852,77.2719,655.0,524.0,1269.0,49.0,20.0,115.0,7.2,50.547336257833166,0.2,64,984.7,20.1,500
AQ_000453,2024-01-28 18:30:00,City Park Monitor,background,28.6169,77.2295,41.0,804.0,18.0,68.0,16.0,124.0,6.5,38.68783189252406,3.4,237,956.9,29.6,114
AQ_000454,2024-01-28 19:15:00,Major Road Intersection,urban_traffic,28.5355,77.391,84.0,1233.0,179.0,477.0,56.0,272.0,15.6,46.92255589267987,4.6,38,1037.0,21.0,180
AQ_000455,2024-01-28 19:45:00,Industrial Zone East,industrial,28.8386,77.1462,106.0,16.0,2868.0,358.0,61.0,1646.0,8.8,46.368914804857724,7.1,334,1048.3,1.0,203
AQ_000456,2024-01-28 20:00:00,University Campus,background,28.5449,77.1926,12.0,234.0,109.0,51.0,7.5,107.0,7.8,58.60629992764923,6.7,318,986.3,9.9,50
AQ_000457,2024-01-28 20:00:00,Highway Monitoring Point,urban_traffic,28.6304,77.2177,212.0,204.0,582.0,447.0,6.8,1745.0,15.3,27.431757651882883,5.0,153,1046.6,28.3,261
AQ_000458,2024-01-29 07:00:00,Green Belt Station,background,28.6877,77.2273,68.0,19.0,24.0,64.0,7.8,386.0,10.1,44.0543270538215,2.5,35,1004.7,3.9,163
AQ_000459,2024-01-29 07:45:00,Heavy Industry Area,industrial,28.3852,77.2719,57.0,695.0,740.0,109.0,86.0,849.0,10.9,42.40039763949651,6.4,307,1023.4,4.3,151
AQ_000460,2024-01-29 08:15:00,Residential Area North,urban_residential,28.7041,77.1025,227.0,869.0,535.0,284.0,6.1,376.0,7.9,32.12235505397123,3.7,280,983.5,13.6,276
AQ_000461,2024-01-29 08:15:00,Urban Background,background,28.6441,77.2136,134.0,34.0,279.0,63.0,1.6,191.0,17.9,59.85405899898834,0.5,288,992.7,10.9,232
AQ_000462,2024-01-29 08:45:00,Housing Complex Central,urban_residential,28.5494,77.25,121.0,160.0,195.0,280.0,6.1,26.0,9.7,50.87248621734202,4.5,187,1019.1,2.6,219
AQ_000463,2024-01-29 10:00:00,Housing Complex Central,urban_residential,28.5494,77.25,216.0,775.0,85.0,36.0,7.8,363.0,14.9,48.69434792523428,5.3,31,1005.9,17.6,265
AQ_000464,2024-01-29 10:45:00,Green Belt Station,background,28.6877,77.2273,7.1,63.0,113.0,71.0,4.5,19.0,8.4,38.506786903390235,9.7,161,1002.4,4.3,29
AQ_000465,2024-01-29 12:30:00,University Campus,background,28.5449,77.1926,84.0,46.0,29.0,382.0,12.0,141.0,10.0,26.559134299803095,12.1,225,983.4,7.1,180
AQ_000466,2024-01-29 13:30:00,Residential Park,urban_residential,28.6692,77.4538,34.0,96.0,25.0,28.0,22.0,93.0,19.5,31.423784635103633,12.3,49,971.0,25.6,97
AQ_000467,2024-01-29 14:30:00,Residential Park,urban_residential,28.6692,77.4538,9.4,676.0,177.0,16.0,281.9399365167453,695.0,18.7,51.79473968201549,7.0,312,1033.1,10.9,39
AQ_000468,2024-01-29 14:45:00,Residential Area North,urban_residential,28.7041,77.1025,14.0,289.0,269.0,453.0,0.6,95.0,7.5,57.230491797642394,9.0,44,1019.5,18.8,54
AQ_000469,2024-01-29 15:30:00,Suburban Monitoring,urban_residential,28.4595,77.0266,250.0,79.0,89.0,120.0,9.8,445.0,8.4,47.980115323199946,7.3,293,985.7,13.2,299
AQ_000470,2024-01-29 17:00:00,Downtown Traffic Junction,urban_traffic,28.6139,77.209,4.4,9.700000000000001,3.5,2.8000000000000003,0.9199999999999999,34.2,13.0,58.94580127610672,1.4,246,996.7,7.4,121
AQ_000471,2024-01-29 18:15:00,Green Belt Station,background,28.6877,77.2273,33.0,130.0,56.0,47.0,30.0,482.0,11.3,41.93411580969418,4.2,106,968.0,4.0,94
AQ_000472,2024-01-29 18:15:00,Suburban Monitoring,urban_residential,28.4595,77.0266,121.96322716610095,91.0,252.0,143.0,20.0,43.0,15.6,34.212739478260524,6.9,35,1005.8,29.2,500
AQ_000473,2024-01-29 18:30:00,Chemical Complex Monitor,industrial,28.3974,77.3266,399.0,124.0,162.0,7.4,13.0,249.0,7.8,36.10416066953217,3.3,218,993.6,21.5,448
AQ_000474,2024-01-29 18:30:00,Residential Area North,urban_residential,28.7041,77.1025,123.0,87.0,348.0,4153.020659718805,23.0,1001.0,7.5,23.171593001047555,3.8,196,972.6,1.9,221
AQ_000475,2024-01-29 18:45:00,Major Road Intersection,urban_traffic,28.5355,77.391,128.0,624.0,338.0,645.0,34.0,109.0,12.3,42.8179447283166,1.7,328,1013.4,26.8,226
AQ_000476,2024-01-29 19:00:00,Chemical Complex Monitor,industrial,28.3974,77.3266,496.0,79.0,497.0,19.0,41.0,326.0,10.2,27.76199852587205,2.8,210,1039.4,14.7,500
AQ_000477,2024-01-30 00:00:00,City Park Monitor,background,28.6169,77.2295,87.0,11.0,76.0,21.0,9.5,183.0,7.0,34.597989244621004,5.7,215,1045.1,17.0,183
AQ_000478,2024-01-30 00:30:00,Urban Background,background,28.6441,77.2136,11.0,38.0,200.0,19.0,0.8,125.0,9.5,37.987404946041295,6.7,82,954.0,18.4,45
AQ_000479,2024-01-30 08:45:00,Downtown Traffic Junction,urban_traffic,28.6139,77.209,283.0,97.0,670.0,4991.0,164.0,688.0,11.8,45.0403803908758,5.1,248,982.0,28.8,332
AQ_000480,2024-01-30 10:00:00,City Park Monitor,background,28.6169,77.2295,1.9,218.0,71.0,49.0,2.3,202.0,5.9,54.10632916114432,9.4,71,1025.4,12.2,7
AQ_000481,2024-01-30 18:15:00,Manufacturing District,industrial,28.4089,77.3178,9.4,40.0,272.0,950.0,43.0,1154.0,12.3,44.833628028723,2.7,42,1049.6,2.4,39
AQ_000482,2024-01-30 18:15:00,Major Road Intersection,urban_traffic,28.5355,77.391,1688.0,542.0,105.0,117.0,338.503106749949,854.0,18.8,44.30545527657587,6.2,333,951.3,9.0,500
AQ_000483,2024-01-30 19:00:00,Housing Complex Central,urban_residential,28.5494,77.25,37.0,47.0,159.0,16.0,59.0,158.0,7.3,35.952617195082674,7.4,247,984.1,14.7,104
AQ_000484,2024-01-30 20:30:00,Residential Area North,urban_residential,28.7041,77.1025,83.0,96.0,98.0,13.0,5.9,285.0,8.9,35.2992806574328,7.9,71,975.5,9.7,179
AQ_000485,2024-01-30 22:15:00,Industrial Zone East,industrial,28.8386,77.1462,,224.0,169.0,373.0,,,8.8,39.18279066232523,1.1,51,965.9,21.8,500
AQ_000486,2024-01-30 23:15:00,Industrial Zone East,industrial,28.8386,77.1462,182.54120600465077,165.0,244.0,28.0,39.0,485.0,15.0,44.234921426314166,4.2,203,958.4,23.1,206
AQ_000487,2024-01-31 06:30:00,Urban Background,background,28.6441,77.2136,568.0,89.0,93.0,161.0,26.0,320.0,4.8,52.45566706987826,0.9,240,1026.7,24.1,500
AQ_000488,2024-01-31 06:45:00,Chemical Complex Monitor,industrial,28.3974,77.3266,331.0,81.0,1092.0,385.0,119.0,1093.0,4.5,31.059851093835743,5.8,358,962.5,7.2,380
AQ_000489,2024-01-31 08:15:00,Residential Park,urban_residential,28.6692,77.4538,43.0,326.0,77.0,530.0,74.0,249.0,10.1,28.288427325098105,7.2,55,1015.6,15.0,119
AQ_000490,2024-01-31 13:30:00,Major Road Intersection,urban_traffic,28.5355,77.391,16.0,2.7,206.0,47.0,7.8,72.0,5.4,55.23377415474093,14.5,58,1009.7,8.3,58
AQ_000491,2024-01-31 14:30:00,Suburban Monitoring,urban_residential,28.4595,77.0266,18.0,131.0,13.0,168.0,25.0,257.0,7.7,22.053679878180525,13.0,226,994.8,23.4,62
AQ_000492,2024-01-31 15:00:00,Major Road Intersection,urban_traffic,28.5355,77.391,1488.0,1706.0,15.0,478.0,31.0,1441.0,5.6,31.234200913606756,13.3,124,950.9,9.9,500
AQ_000493,2024-01-31 16:45:00,City Park Monitor,background,28.6169,77.2295,76.0,93.0,17.0,47.0,10.0,247.0,13.3,48.386707144210376,9.9,176,973.1,17.4,171
AQ_000494,2024-01-31 17:00:00,Downtown Traffic Junction,urban_traffic,28.6139,77.209,204.35662106655633,149.0,10.0,1390.0,31.0,337.0,21.9,37.14822112786641,2.9,245,1045.5,8.5,250
AQ_000495,2024-01-31 18:45:00,Housing Complex Central,urban_residential,28.5494,77.25,306.0,80.0,355.0,77.0,65.0,173.0,7.9,31.686814526153437,5.7,142,968.6,26.3,355
AQ_000496,2024-01-31 18:45:00,Industrial Zone East,industrial,28.8386,77.1462,390.0,45.0,242.0,141.0,8.2,1094.0,8.6,20.775008893761708,7.0,326,992.0,28.1,439
AQ_000497,2024-01-31 19:30:00,Heavy Industry Area,industrial,28.3852,77.2719,10.0,440.0,,,18.0,,10.1,35.10004109850639,6.0,357,1015.5,14.0,41
AQ_000498,2024-01-31 19:45:00,Major Road Intersection,urban_traffic,28.5355,77.391,168.0,705.0,235.0,1112.0,5.8,506.0,6.3,35.687960005434604,1.2,3,964.9,23.4,217
AQ_000499,2024-01-31 21:15:00,Chemical Complex Monitor,industrial,28.3974,77.3266,118.0,523.0,1216.0,257.0,4.6,1399.0,7.0,38.50843316425049,2.4,152,1002.8,11.2,215
AQ_000500,2024-01-31 21:45:00,Industrial Zone East,industrial,28.8386,77.1462,540.0,283.0,1037.0,171.0,86.0,1060.0,15.3,56.65390620851073,5.7,198,997.5,13.5,500
AQ_000501,2024-01-31 22:30:00,Manufacturing District,industrial,28.4089,77.3178,1.6,277.0,119.0,1.6,136.0,244.0,12.2,57.55541571370942,4.7,76,993.1,3.1,6
AQ_000502,2024-01-31 23:00:00,Urban Background,background,28.6441,77.2136,36.0,29.0,23.0,125.0,8.5,77.0,4.9,42.24025351378208,6.2,134,1012.4,18.6,101
AQ_000503,2024-02-01 05:30:00,Urban Background,background,28.6441,77.2136,94.0,48.0,47.0,168.0,2.4,24.0,6.2,24.08813801006081,6.0,213,963.8,8.0,190
AQ_000504,2024-02-01 09:45:00,Manufacturing District,industrial,28.4089,77.3178,279.0,256.0,1562.0,259.0,91.0,931.0,7.4,36.600479846271675,1.9,345,999.6,29.3,328
AQ_000505,2024-02-01 10:30:00,Housing Complex Central,urban_residential,28.5494,77.25,49.0,1227.0,113.0,326.0,39.0,311.0,18.4,55.73223246499486,6.7,112,956.0,28.5,134
AQ_000506,2024-02-01 11:00:00,City Park Monitor,background,28.6169,77.2295,183.0,174.0,153.0,201.0,1.5,132.0,15.0,46.78570752482842,11.8,108,1026.0,22.2,155
AQ_000507,2024-02-01 11:30:00,Downtown Traffic Junction,urban_traffic,28.6139,77.209,68.0,187.0,86.0,718.0,72.0,273.0,10.6,22.10007728686741,12.3,326,1014.8,20.9,163
AQ_000508,2024-02-01 11:30:00,Heavy Industry Area,industrial,28.3852,77.2719,31.0,233.0,907.0,419.0,174.0,357.0,18.0,58.50969349316809,15.0,127,1043.6,28.6,90
AQ_000509,2024-02-01 11:45:00,Housing Complex Central,urban_residential,28.5494,77.25,60.0,53.0,656.0,87.0,2.8,244.0,6.4,27.308926840696213,11.1,140,954.7,7.5,154
AQ_000510,2024-02-01 12:45:00,Urban Background,background,28.6441,77.2136,62.0,36.0,78.0,45.0,7.4,21.0,10.2,54.17715475817602,11.3,323,1000.5,24.6,156
AQ_000511,2024-02-01 15:15:00,Chemical Complex Monitor,industrial,28.3974,77.3266,56.0,528.0,884.0,193.0,99.0,204.0,18.5,59.22835546107682,8.1,159,998.1,14.8,150
AQ_000512,2024-02-01 18:00:00,Downtown Traffic Junction,urban_traffic,28.6139,77.209,881.0,48.0,140.0,910.0,196.0,854.0,7.0,49.58715930976767,2.3,20,977.6,9.6,500
AQ_000513,2024-02-01 18:15:00,Major Road Intersection,urban_traffic,28.5355,77.391,561.0,316.0,235.0,85.0,9.2,675.0,7.4,23.542246535136524,6.0,66,980.6,7.3,500
AQ_000514,2024-02-01 18:45:00,Heavy Industry Area,industrial,28.3852,77.2719,199.0,377.0,715.0,36.0,2.8,1127.0,14.7,50.0262607463426,0.7,283,1006.7,20.4,248
AQ_000515,2024-02-01 19:15:00,Chemical Complex Monitor,industrial,28.3974,77.3266,86.0,4.4,89.0,235.0,16.0,668.0,14.9,47.732884380613044,6.6,194,988.3,20.4,182
AQ_000516,2024-02-01 20:00:00,University Campus,background,28.5449,77.1926,4.9,148.0,290.0,146.0,8.3,346.0,15.5,27.648756469869156,6.4,241,974.5,16.5,20
AQ_000517,2024-02-01 21:00:00,Manufacturing District,industrial,28.4089,77.3178,237.0,501.0,578.0,135.0,15.0,253.0,14.5,38.697929775935265,7.5,294,972.8,2.0,286
AQ_000518,2024-02-01 21:15:00,Heavy Industry Area,industrial,28.3852,77.2719,244.0,101.0,1222.0,38.0,178.0,863.0,13.4,42.17229608197029,5.4,47,1003.4,6.8,293
AQ_000519,2024-02-01 21:45:00,University Campus,background,28.5449,77.1926,83.0,38.0,99.0,39.0,20.0,108.0,4.6,33.95045379724259,1.0,247,959.0,20.3,179
AQ_000520,2024-02-02 07:30:00,City Park Monitor,background,28.6169,77.2295,31.0,47.0,185.0,55.0,17.0,222.0,16.7,38.86826855472307,1.8,130,961.1,24.4,90
AQ_000521,2024-02-02 07:30:00,Industrial Zone East,industrial,28.8386,77.1462,1560.0,14.0,35.0,785.0,43.0,819.0,5.8,49.1508676388312,4.2,359,958.3,2.9,500
AQ_000522,2024-02-02 08:45:00,Central Business District,urban_traffic,28.6289,77.2065,731.0,82.0,294.0,122.0,9.1,530.0,6.0,27.110761831879234,6.9,284,978.3,7.1,500
AQ_000523,2024-02-02 11:00:00,Major Road Intersection,urban_traffic,28.5355,77.391,626.0,119.0,411.0,129.0,12.0,882.0,17.7,49.18305692363439,11.7,186,951.8,4.0,500
AQ_000524,2024-02-02 12:15:00,Residential Area North,urban_residential,28.7041,77.1025,150.0,52.0,208.0,295.0,25.0,120.0,16.7,55.88693550845284,4.0,300,1038.4,7.8,249
AQ_000525,2024-02-02 14:00:00,Major Road Intersection,urban_traffic,28.5355,77.391,154.0,206.0,4335.0,47.0,6.0,333.0,10.4,45.3277932588768,12.1,123,1024.0,6.7,203
AQ_000526,2024-02-02 15:30:00,Residential Area North,urban_residential,28.7041,77.1025,140.0,147.0,22.0,397.0,3.8,137.0,16.5,27.594059604632125,13.1,52,986.9,19.4,239
AQ_000527,2024-02-02 16:45:00,Major Road Intersection,urban_traffic,28.5355,77.391,440.0,168.0,561.0,121.0,67.0,437.0,17.1,26.083234694031585,6.4,260,1049.8,11.4,489
AQ_000528,2024-02-02 17:15:00,Central Business District,urban_traffic,28.6289,77.2065,2.7,759.0,64.0,511.0,9.0,603.0,6.4,35.513766149613176,5.9,17,1008.6,24.4,11
AQ_000529,2024-02-02 18:15:00,Heavy Industry Area,industrial,28.3852,77.2719,139.0,638.0,444.0,793.0,50.0,291.0,14.5,58.95928154804131,0.5,170,976.0,24.1,238
AQ_000530,2024-02-02 18:15:00,Central Business District,urban_traffic,28.6289,77.2065,72.0,698.0,427.0,144.0,84.0,639.0,9.0,40.82119657036088,7.1,61,963.2,29.4,167
AQ_000531,2024-02-02 18:30:00,Heavy Industry Area,industrial,28.3852,77.2719,101.0,94.0,72.0,193.0,136.0,659.0,22.4,22.59029868869913,5.7,133,1019.5,12.1,198
AQ_000532,2024-02-02 21:15:00,Residential Area North,urban_residential,28.7041,77.1025,1.4,56.0,106.0,38.0,51.0,365.0,10.0,34.0719031463683,4.3,264,1044.2,29.6,5
AQ_000533,2024-02-03 07:30:00,Major Road Intersection,urban_traffic,28.5355,77.391,263.0,760.0,484.0,145.0,20.0,126.0,9.5,47.436544347096884,3.3,210,971.7,22.0,312
AQ_000534,2024-02-03 09:45:00,Manufacturing District,industrial,28.4089,77.3178,93.0,8729.0,1142.0,2499.0,5.2,1065.0,13.1,54.532862773616756,3.0,186,1034.1,14.9,189
AQ_000535,2024-02-03 10:30:00,Housing Complex Central,urban_residential,28.5494,77.25,309.0,133.0,85.0,177.0,44.0,551.0,8.3,52.63386073217903,10.5,66,1033.6,2.6,358
AQ_000536,2024-02-03 12:45:00,Major Road Intersection,urban_traffic,28.5355,77.391,35.0,56.0,278.0,369.0,29.0,186.0,18.1,45.93878632020346,6.7,149,1029.1,21.8,99
AQ_000537,2024-02-03 14:00:00,University Campus,background,28.5449,77.1926,38.0,179.0,39.0,299.0,0.6,220.0,13.5,47.0493518272726,10.9,158,1037.1,26.7,106
AQ_000538,2024-02-03 15:00:00,Housing Complex Central,urban_residential,28.5494,77.25,78.0,184.0,39.0,139.0,20.0,218.0,10.6,53.3649093822783,14.5,213,950.3,12.0,173
AQ_000539,2024-02-03 16:00:00,Downtown Traffic Junction,urban_traffic,28.6139,77.209,26.0,16.6,128.0,168.8,2.0,33.2,18.7,56.775241055492494,11.4,71,1005.2,6.6,228
AQ_000540,2024-02-03 17:00:00,Urban Background,background,28.6441,77.2136,23.0,20.0,165.0,475.0,3.8,16.0,21.1,39.719984592032205,2.3,69,989.4,26.3,73
AQ_000541,2024-02-03 17:00:00,Major Road Intersection,urban_traffic,28.5355,77.391,17.0,289.0,86.0,68.0,56.0,378.0,17.3,50.17578146027691,6.6,137,1026.4,11.0,60
AQ_000542,2024-02-03 17:45:00,University Campus,background,28.5449,77.1926,51.0,63.0,32.0,233.0,24.0,175.0,21.5,32.44976622158022,3.8,263,1020.5,11.0,139
AQ_000543,2024-02-03 18:15:00,Residential Area North,urban_residential,28.7041,77.1025,37.0,53.0,382.0,25.0,34.0,81.0,21.0,57.564687291144445,2.9,303,1031.6,2.8,104
AQ_000544,2024-02-03 18:30:00,City Park Monitor,background,28.6169,77.2295,0.6,35.0,158.0,866.0,26.0,86.0,12.7,22.419780263576882,5.6,98,995.0,11.2,2
AQ_000545,2024-02-03 18:30:00,Heavy Industry Area,industrial,28.3852,77.2719,338.0,705.0,251.0,132.0,221.0,475.0,10.8,47.7400410006732,4.8,148,1049.7,24.7,387
AQ_000546,2024-02-03 19:30:00,Residential Park,urban_residential,28.6692,77.4538,293.0,64.0,-45.924514192315456,1425.0,10.0,344.0,9.8,48.38773378954896,4.0,294,1013.4,27.6,342
AQ_000547,2024-02-03 20:30:00,Downtown Traffic Junction,urban_traffic,28.6139,77.209,1803.0,560.0,122.0,134.0,64.0,547.0,14.5,42.37879055961939,2.0,104,975.4,10.5,500
AQ_000548,2024-02-03 20:45:00,Suburban Monitoring,urban_residential,28.4595,77.0266,190.0,145.0,1182.0,2764.0,23.0,125.0,6.5,27.89617559285684,7.9,225,1005.6,1.6,239
AQ_000549,2024-02-03 23:45:00,Chemical Complex Monitor,industrial,28.3974,77.3266,95.0,437.0,148.0,290.0,6.3,58.0,9.2,52.91580983970104,3.2,77,1027.8,21.2,191
AQ_000550,2024-02-04 01:00:00,Highway Monitoring Point,urban_traffic,28.6304,77.2177,537.0,56.0,227.0,6.6,58.0,42.0,5.6,55.506041309271495,4.3,184,983.1,27.7,500
AQ_000551,2024-02-04 04:00:00,Manufacturing District,industrial,28.4089,77.3178,141.0,420.0,121.0,33.0,10.0,700.0,10.5,40.147464646226254,4.5,299,1005.5,3.8,240
AQ_000552,2024-02-04 07:00:00,City Park Monitor,background,28.6169,77.2295,1110.0,181.0,65.0,234.0,18.0,355.0,14.8,43.12027973279968,3.4,195,987.5,13.3,500
AQ_000553,2024-02-04 07:15:00,Housing Complex Central,urban_residential,28.5494,77.25,88.0,449.0,151.0,187.0,84.0,598.0,13.0,25.48568019929742,5.3,165,960.9,1.3,184
AQ_000554,2024-02-04 09:45:00,Urban Background,background,28.6441,77.2136,11.0,158.0,230.0,113.0,43.0,158.0,4.8,55.166709625352006,0.1,248,1000.5,13.8,45
AQ_000555,2024-02-04 10:30:00,Manufacturing District,industrial,28.4089,77.3178,164.0,299.0,84.0,716.0,94.0,69.0,10.3,45.756535874217896,5.4,114,994.4,13.9,213
AQ_000556,2024-02-04 11:30:00,Urban Background,background,28.6441,77.2136,13.0,49.0,124.0,53.0,8.4,131.0,19.3,26.834683450531003,11.3,50,958.0,21.7,52
AQ_000557,2024-02-04 12:30:00,Urban Background,background,28.6441,77.2136,11.0,17.0,32.0,20.0,14.0,203.0,9.8,54.70370098399498,3.2,61,1002.1,23.8,45
AQ_000558,2024-02-04 14:15:00,Housing Complex Central,urban_residential,28.5494,77.25,32.0,226.0,165.0,,,247.0,16.5,34.52088578138462,4.5,165,1003.9,24.7,92
AQ_000559,2024-02-04 15:30:00,Housing Complex Central,urban_residential,28.5494,77.25,80.0,141.0,527.0,78.0,8.3,321.0,20.6,48.66087790685893,7.0,126,970.2,22.7,175
AQ_000560,2024-02-04 16:45:00,Chemical Complex Monitor,industrial,28.3974,77.3266,,326.0,391.0,155.0,,,17.3,21.764753801210574,7.3,345,962.7,9.1,216
AQ_000561,2024-02-04 17:00:00,Major Road Intersection,urban_traffic,28.5355,77.391,193.0,170.0,3593.0,371.0,4.0,271.0,12.2,57.97864503371261,7.2,20,985.8,16.4,242
AQ_000562,2024-02-04 17:30:00,Urban Background,background,28.6441,77.2136,45.0,33.0,1.2,64.0,10.0,121.0,8.5,25.561324078793014,4.2,280,1045.2,13.2,124
AQ_000563,2024-02-04 18:15:00,City Park Monitor,background,28.6169,77.2295,81.0,66.0,101.0,57.0,62.0,145.0,13.5,43.14346588946034,4.0,70,976.2,25.1,176
AQ_000564,2024-02-04 20:00:00,City Park Monitor,background,28.6169,77.2295,75.0,31.0,60.0,128.0,13.0,339.0,15.1,39.2510538941147,6.3,203,977.5,18.5,170
AQ_000565,2024-02-04 20:15:00,Industrial Zone East,industrial,28.8386,77.1462,616.0,28.0,208.0,445.0,24.0,812.0,4.1,59.10439952416319,1.9,32,956.0,20.6,500
AQ_000566,2024-02-04 20:30:00,Housing Complex Central,urban_residential,28.5494,77.25,172.0,487.0,524.0,102.0,6.1,230.0,9.9,36.246990823559884,2.4,40,1028.6,3.2,221
AQ_000567,2024-02-04 21:00:00,Heavy Industry Area,industrial,28.3852,77.2719,536.9127519810637,304.0,474.0,158.0,11.0,443.0,4.9,42.27334812078914,2.5,62,984.6,12.5,71
AQ_000568,2024-02-04 21:15:00,Urban Background,background,28.6441,77.2136,114.0,29.0,490.0,371.0,17.0,60.0,14.3,25.681346457509026,7.7,110,1028.5,4.0,211
AQ_000569,2024-02-04 23:15:00,Residential Park,urban_residential,28.6692,77.4538,25.0,78.0,74.0,239.0,1.9,98.0,10.4,40.91248543807865,4.7,168,951.0,21.3,77
AQ_000570,2024-02-05 05:30:00,Major Road Intersection,urban_traffic,28.5355,77.391,15.0,68.0,690.0,65.0,24.0,272.0,15.0,53.16937479191371,2.3,201,1027.2,17.3,56
AQ_000571,2024-02-05 06:45:00,University Campus,background,28.5449,77.1926,117.0,31.0,75.0,124.0,12.0,143.0,13.4,50.938746132590566,3.9,272,1037.8,16.2,214
AQ_000572,2024-02-05 07:45:00,Residential Area North,urban_residential,28.7041,77.1025,145.0,-24.31260054076636,408.0,79.0,9.2,358.0,17.1,46.16087343287695,1.7,200,966.1,8.0,244
AQ_000573,2024-02-05 11:00:00,University Campus,background,28.5449,77.1926,355.0,24.0,-19.61962773128165,64.0,26.0,214.0,19.0,37.06224582395268,6.4,241,977.7,22.7,404
AQ_000574,2024-02-05 13:15:00,Housing Complex Central,urban_residential,28.5494,77.25,182.0,58.0,191.0,392.0,3.7,240.0,15.4,50.801654595223724,5.9,334,985.8,27.9,231
AQ_000575,2024-02-05 16:00:00,Residential Park,urban_residential,28.6692,77.4538,115.0,146.0,119.0,75.0,,,14.4,28.87010629822475,14.1,212,976.1,5.4,212
AQ_000576,2024-02-05 16:00:00,Central Business District,urban_traffic,28.6289,77.2065,423.0,4165.0,197.0,118.0,30.0,204.0,12.8,42.25116593291205,4.3,89,951.1,2.0,472
